index,id,county,state,total_pop,households,avg_household_income_dollars,rural_urban,one_or_more,desktop_laptop,only_desktop_laptop,smartphone,only_smartphone,tablet_portable,only_tablet_portable,other,only_other,no_computer,less10k,10k,20k,35k,50k,greater75k,dialup,broadband,internet,no_internet,perc_dialup,perc_broadband,perc_internet,perc_no_internet,high_state_income,low_state_income,state_ratio_income,national_ratio_income
519,37161,Rutherford County,North Carolina,66826,26305,57586,,22134,18108,1417,19508,2386,14901,337,465,0,4171,2708,4287,4065,3895,4637,6713,88,19361,19449,6856,0.0016355053339776233,0.35982975876296325,0.36146526409694085,0.12742073374716575,119216,46921,0.4830391893705543,0.32705009740056906
520,37171,Surry County,North Carolina,71948,29230,62494,,23524,18718,1683,20746,3262,13062,311,1062,0,5706,2578,4022,4941,3354,5758,8577,209,17410,17619,11611,0.007945257555597796,0.6618513590572135,0.6697966166128112,0.44139897357916746,119216,46921,0.5242081599785263,0.3549242660881319
521,37179,Union County,North Carolina,235908,77696,109937,,73978,63635,2114,69564,5664,56812,607,2240,0,3718,1342,3812,8632,9389,12335,42186,57,72113,72170,5526,0.0019500513171399247,2.4670886075949365,2.4690386589120767,0.18905234348272323,119216,46921,0.9221664877197692,0.6243688840677658
522,37183,Wake County,North Carolina,1092305,408473,106985,,396038,360673,10211,378430,19754,304424,2150,9518,0,12435,14152,20392,40448,46732,70538,216211,52,377497,377549,30924,0.0006692751235584844,4.858641371499176,4.859310646622735,0.3980127677100494,119216,46921,0.897404710777077,0.6076034916542195
523,37191,Wayne County,North Carolina,123248,49019,63210,,42724,30849,2356,38492,7187,26973,939,790,0,6295,3470,6698,10451,8490,7538,12372,54,40082,40136,8883,0.00013219968027262512,0.09812643675346963,0.09825863643374226,0.021746847404846833,119216,46921,0.5302140652261441,0.35899066885510317
524,37193,Wilkes County,North Carolina,68557,30123,63537,,25891,20512,2272,22053,3402,15730,579,474,0,4232,2144,4627,6235,4469,6614,6034,64,23565,23629,6494,0.0013056161896407516,0.4807319610763173,0.4820375772659581,0.13247924274261,119216,46921,0.5329569856395114,0.36084781090091267
525,37195,Wilson County,North Carolina,81455,31817,59891,,26628,19508,1662,23825,4625,15966,342,820,0,5189,3251,5289,5498,3449,5557,8773,101,24794,24895,6922,0.0033529196959134217,0.823091989509677,0.8264449092055904,0.22979118945656143,119216,46921,0.5023738424372567,0.34014096105681035
526,38015,Burleigh County,North Dakota,95273,40736,88539,,37729,33766,1735,33864,1834,28503,644,1647,0,3007,1473,2715,4841,4489,7740,19478,198,33697,33895,6841,0.006223088286136342,1.0590879089794765,1.0653109972656127,0.2150108432598925,93453,70928,0.9474174183814323,0.5028425064034485
527,38017,Cass County,North Dakota,181516,74343,93453,,69466,60476,2461,64924,5760,48878,307,1520,0,4877,3310,7293,7898,11471,12150,32221,9,63291,63300,11043,0.00022093479968578162,1.553687156323645,1.5539080911233307,0.27108699921445406,93453,70928,1,0.5307507510918519
528,38035,Grand Forks County,North Dakota,70770,30916,70928,,28146,23796,740,26869,1804,19643,292,194,0,2770,3258,2177,4918,4218,5705,10640,0,24708,24708,6208,0,0.3323513982486582,0.3323513982486582,0.08350483569401289,93453,70928,0.7589697494997485,0.4028237646029862
529,38101,Ward County,North Dakota,67744,27887,74018,,24927,20020,1077,23075,3425,17365,341,403,0,2960,2303,2502,3464,3112,5360,11146,64,23139,23203,4684,0.0020701255013585197,0.7484474058739811,0.7505175313753396,0.15150731013067667,93453,70928,0.7920344986249772,0.420372905035865
530,39003,Allen County,Ohio,102663,41204,63196,,36955,29992,2608,32713,3955,24478,483,607,0,4249,2541,4707,7022,6619,8529,11786,52,34982,35034,6170,0.0018646681249327643,1.2544196220461146,1.2562842901710474,0.22125004482375302,130488,52960,0.4843050701980259,0.35891115818647523
531,39007,Ashtabula County,Ohio,97493,35445,60364,,29614,22846,2552,25076,4132,18748,624,776,0,5831,4020,4960,4808,5242,6358,10057,401,28159,28560,6885,0.009732064848073003,0.6834045238326376,0.6931365886807106,0.16709542762838558,130488,52960,0.46260192508123354,0.3428272857897397
532,39009,Athens County,Ohio,65818,22533,52960,,19965,16776,1443,17323,2042,12096,212,422,0,2568,3263,3224,4141,3263,2508,6134,0,18353,18353,4180,0,0.5177881224432219,0.5177881224432219,0.11792918606291437,130488,52960,0.4058610753479247,0.3007775007525117
533,39013,Belmont County,Ohio,67505,24742,63469,,20117,16257,1139,18098,2530,11869,283,565,0,4625,841,2966,4571,3910,4657,7797,90,18404,18494,6248,0.003994141925176408,0.8167576443438512,0.8207517862690277,0.2772822083166911,130488,52960,0.48639721660229296,0.3604616162247199
534,39017,Butler County,Ohio,382378,143040,81404,,132630,110931,5398,123430,14155,93486,1144,2359,91,10410,8536,11121,20246,19776,25301,58060,303,124932,125235,17805,0.012246382669145583,5.049389701721768,5.061636084390914,0.7196265459542478,130488,52960,0.6238428054687021,0.4623204620705714
535,39023,Clark County,Ohio,134585,55327,62017,,50284,39277,3111,44032,6177,32425,864,718,30,5043,3490,5566,9067,9640,11304,16260,224,47833,48057,7270,0.0015659955257270694,0.33440296420581656,0.3359689597315436,0.050824944071588364,130488,52960,0.4752697566059714,0.35221522402130884
536,39025,Clermont County,Ohio,205466,77920,82890,,72215,65377,3721,64984,3142,52775,594,1011,0,5705,3695,5666,10720,8469,15953,33417,388,68333,68721,9199,0.007012850868472898,1.2350750989571095,1.2420879498255823,0.16626601839969635,130488,52960,0.6352308258230642,0.4707599516120788
537,39029,Columbiana County,Ohio,102665,41884,59305,,36332,28090,2039,32576,4969,22429,485,350,0,5552,3166,4806,8775,6790,6579,11768,173,34070,34243,7641,0.0022202258726899383,0.43724332648870634,0.4394635523613963,0.09806211498973307,130488,52960,0.4544862362822635,0.3368128716413842
538,39035,Cuyahoga County,Ohio,1243857,542122,75460,,484796,393145,26508,437908,57060,313799,6717,10012,145,57326,55429,60729,84038,71288,87989,182649,2072,444829,446901,95221,0.04946996466431095,10.620499474739757,10.669969439404069,2.27344570719129,130488,52960,0.5782907240512537,0.42856250390454176
539,39041,Delaware County,Ohio,204826,70501,130488,,69078,63698,1943,65400,3063,56957,363,1996,0,1423,1662,1954,4363,6233,10779,45510,299,67713,68012,2489,0.0005515363700421676,0.12490361948048594,0.1254551558505281,0.004591217475033295,130488,52960,1,0.7410848662800934
540,39043,Erie County,Ohio,74615,31675,68826,,28788,24543,2869,24711,2058,18708,310,835,0,2887,2443,1969,6248,5254,5791,9970,313,24675,24988,6687,0.004439653338250521,0.3499950355314109,0.3544346888696614,0.09484971844371001,130488,52960,0.52745080007357,0.3908858056418499
541,39045,Fairfield County,Ohio,155782,55934,83773,,51556,45099,3388,45916,3676,36597,551,986,0,4378,2912,3382,8661,5788,9661,25530,255,47237,47492,8442,0.008050513022888714,1.4913022888713496,1.4993528018942384,0.2665193370165746,130488,52960,0.6419977315921771,0.4757748030691118
542,39049,Franklin County,Ohio,1310300,519468,81791,,487921,406115,16639,456595,52252,339976,4031,16515,198,31547,32454,40193,72491,70734,98228,205368,638,459948,460586,58882,0.011406300282475775,8.22304859298459,8.234454893267065,1.052704973719026,130488,52960,0.6268085954263993,0.4645183641247863
543,39055,Geauga County,Ohio,94031,35387,120376,,31533,27906,1656,28334,1622,24006,402,454,0,3854,882,1495,3588,3634,6306,19482,121,29496,29617,5770,0.00023293061362778843,0.05678116842615907,0.05701409903978686,0.011107517691176357,130488,52960,0.9225062841027527,0.6836554461968344
544,39057,Greene County,Ohio,167995,66053,90572,,61005,53485,2174,56925,4328,45411,476,977,0,5048,4558,5070,7067,7548,11443,30367,32,58578,58610,7443,0.0009042868850142708,1.655353660948936,1.6562579478339503,0.21033147766128804,130488,52960,0.694102139660352,0.5143885913549185
545,39061,Hamilton County,Ohio,816684,344562,83983,,314575,265210,14990,288125,28258,210404,3060,17939,139,29987,27996,33387,48292,43447,60246,131194,951,299164,300115,44447,0.014397529256808926,4.529150833421646,4.543548362678455,0.6728990356229089,130488,52960,0.6436070749800747,0.4769674630985308
546,39063,Hancock County,Ohio,75930,31606,77579,,29276,23841,1811,26297,2336,20973,561,1062,0,2330,1780,2275,5394,3157,6520,12480,160,27883,28043,3563,0.0004643576482606904,0.08092302691533018,0.08138738456359088,0.01034066437970525,130488,52960,0.5945297651891361,0.4405970115347263
547,39081,Jefferson County,Ohio,65767,27292,64461,,22011,16721,1549,19346,3269,13424,270,442,0,5281,2206,4451,5843,3043,5152,6597,31,21343,21374,5918,0.000980826425362273,0.6752831740808707,0.676264000506233,0.18724292855786875,130488,52960,0.49399944822512415,0.36609551503035603
548,39085,Lake County,Ohio,230514,96577,83949,,90290,78743,5383,80163,6371,63886,1191,2661,27,6287,3093,6300,12702,14167,18798,41517,287,84958,85245,11332,0.010515902095852264,3.112926865015389,3.1234427671112415,0.4152132493038253,130488,52960,0.6433465146220342,0.47677436576043436
549,39089,Licking County,Ohio,175769,62237,83731,,57298,50041,2991,51065,3308,43273,697,1905,0,4939,3000,5390,6816,8088,10616,28327,152,54659,54811,7426,0.0015738736966358449,0.5659629104238069,0.5675367841204427,0.07689201362643279,130488,52960,0.6416758629145976,0.47553627106322804
550,39093,Lorain County,Ohio,309461,121344,78048,,113148,99261,9607,98715,7443,74407,1230,2425,0,8196,8168,11403,15586,15932,22576,47679,732,97913,98645,22699,0.01176149235985025,1.5732281440300786,1.5849896363899287,0.36471873644295194,130488,52960,0.5981239654221078,0.44326061893376195
551,39095,Lucas County,Ohio,429899,178289,66196,,161733,125965,7710,146479,19634,109675,2372,2888,156,16556,18860,19850,31638,22674,31821,53446,381,150255,150636,27653,0.0031398338607594935,1.2382565268987342,1.2413963607594938,0.22788930643459915,130488,52960,0.5072956900251364,0.37594915860674594
552,39099,Mahoning County,Ohio,229642,97365,67418,,86026,68809,6366,74841,9681,55686,1989,1314,0,11339,7490,11276,15979,15237,16536,30847,273,80643,80916,16449,0.0015312217803678297,0.45231618327546846,0.4538474050558363,0.09226031892040451,130488,52960,0.5166605358347127,0.3828893041112695
553,39101,Marion County,Ohio,65256,24205,54542,,21948,16105,1265,19463,3461,13415,193,506,121,2257,2483,3311,3685,4344,4393,5989,7,19725,19732,4473,7.18944179119807e-05,0.2025881990448313,0.20266009346274327,0.04594053304575566,130488,52960,0.4179847955367543,0.30976220630746776
554,39103,Medina County,Ohio,179146,70609,95224,,66715,60634,2953,60740,3259,50108,709,1439,0,3894,2200,3813,7854,7752,13192,35798,113,62090,62203,8406,0.004668456930386284,2.5651724850237554,2.569840941954142,0.3472836190869655,130488,52960,0.729752927472258,0.540808850673285
555,39109,Miami County,Ohio,106222,41148,75288,,37220,30783,2432,33648,3960,25293,482,785,0,3928,2530,3408,5018,6803,7116,16273,253,35633,35886,5262,0.003583112634366724,0.5046523814244643,0.5082354940588311,0.07452307779461542,130488,52960,0.5769725951811661,0.4275856585471129
556,39113,Montgomery County,Ohio,532331,224225,69221,,203538,164068,10956,183999,23494,132399,3005,3902,0,20687,18427,24784,35440,31697,40049,73828,507,193051,193558,30667,0.012321376494604842,4.691625352386508,4.703946728881112,0.7452853115582775,130488,52960,0.5304778983508062,0.39312914236385216
557,39119,Muskingum County,Ohio,86183,34471,65748,,30345,24780,2333,26186,2819,20989,606,668,0,4126,2867,4325,5449,4730,6117,10983,13,28554,28567,5904,5.797747797970788e-05,0.12734530047942916,0.12740327795740886,0.026330694614784256,130488,52960,0.5038624241309546,0.37340481721065216
558,39133,Portage County,Ohio,162927,60801,82333,,55835,48678,3061,49989,3829,40338,833,1123,0,4966,3168,5701,8698,6779,10277,26178,98,51052,51150,9651,0.002842969452583331,1.4810130254416756,1.483855994894259,0.2799744712947115,130488,52960,0.630962234075164,0.4675965628673819
559,39139,Richland County,Ohio,121099,48105,61538,,40628,33683,3485,34804,3509,26019,692,1099,0,7477,4275,4829,7390,7697,10672,13242,233,38515,38748,9357,0.0038321738129307083,0.633459975987237,0.6372921498001678,0.15389549513988257,130488,52960,0.47159892097357614,0.34949482328753895
560,39141,Ross County,Ohio,76931,29779,60114,,26239,21149,2055,22244,2667,18106,891,547,0,3540,3434,3187,5175,4045,4998,8940,0,23614,23614,6165,0,0.490884523438312,0.490884523438312,0.12815715622076707,130488,52960,0.46068604009564096,0.3414074524213838
561,39145,Scioto County,Ohio,75502,28719,53019,,25187,19349,970,22492,3006,16869,388,654,0,3532,3895,4528,5422,3178,4357,7339,46,23224,23270,5449,0.0015447127170153464,0.7798784378253132,0.7814231505423285,0.18298129554383963,130488,52960,0.40631322420452454,0.3011125814274437
562,39151,Stark County,Ohio,371574,152210,67188,,136562,110194,6633,121862,14709,95342,1997,3192,0,15648,10493,16554,25014,20753,28905,50491,143,128067,128210,24000,0.004979282008426477,4.459312650161913,4.46429193217034,0.8356836937219263,130488,52960,0.5148979216479677,0.3815830574123821
563,39153,Summit County,Ohio,541918,226243,79109,,205924,173499,12342,185551,18311,140405,2622,5437,87,20319,13512,20510,32380,29803,40523,89515,908,195787,196695,29548,0.005965442480783128,1.2862952499835754,1.2922606924643585,0.19412653570724656,130488,52960,0.6062549813009626,0.4492863917490643
564,39155,Trumbull County,Ohio,198627,83303,60247,,72800,58046,4741,65261,8602,48568,497,1105,0,10503,7717,10390,14249,11178,16602,23167,146,67500,67646,15657,0.0006453238332235693,0.2983517722095269,0.2989970960427505,0.06920435107384539,130488,52960,0.4617052909079762,0.3421628037733492
565,39157,Tuscarawas County,Ohio,92176,36740,66384,,32281,23724,1827,28780,4099,22572,456,751,22,4459,1293,4890,5751,6539,5953,12314,137,29251,29388,7352,0.0016445986339027406,0.3511398148926209,0.3527844135265237,0.08825612522958357,130488,52960,0.508736435534302,0.37701687329974953
566,39165,Warren County,Ohio,232173,83540,109950,,80591,73715,2482,75559,3722,65661,909,1734,29,2949,2075,3913,7872,6490,15357,47833,68,77948,78016,5524,0.0018508437670114316,2.1216113228089277,2.1234621665759392,0.15035383777898748,130488,52960,0.8426062166636012,0.6244427154029203
567,39169,Wayne County,Ohio,115967,43908,71609,,37666,32881,2381,33413,2422,24851,607,736,0,6242,1739,3406,6586,6239,10118,15820,255,35603,35858,8050,0.00305242997366531,0.4261790758917884,0.42923150586545367,0.09636102465884606,130488,52960,0.5487784317331862,0.4066913906983876
568,39173,Wood County,Ohio,130696,50694,82558,,47790,41352,2542,43442,3219,33812,482,570,0,2904,2630,4087,7796,4964,9343,21874,168,43396,43564,7130,0.0038261820169445205,0.9883392548055024,0.992165436822447,0.1623849867905621,130488,52960,0.6326865305621973,0.4688744128989022
569,40017,Canadian County,Oklahoma,144447,45344,82480,,42784,37756,1513,39765,3439,32000,132,1190,0,2560,923,2825,5068,5684,10218,20626,55,41470,41525,3819,0.0010849410186609856,0.8180455280703831,0.8191304690890441,0.07533435909575098,82894,60846,0.9950056698916688,0.4684314248879751
570,40027,Cleveland County,Oklahoma,281669,110775,79417,,104885,90744,3420,99582,9293,72994,631,2614,0,5890,6977,6864,14449,15954,21244,45287,414,97140,97554,13221,0.009130204657727594,2.1422900494001413,2.151420254057869,0.2915711009174312,82894,60846,0.9580548652495958,0.4510356264588788
571,40031,Comanche County,Oklahoma,120422,42489,66258,,39368,30891,1749,37018,5899,24842,177,739,0,3121,2867,4837,6062,6450,9230,13043,54,37547,37601,4888,0.0004874746106973595,0.33894831866395847,0.33943579327465584,0.04412547957571654,82894,60846,0.7993099621202983,0.37630127728209817
572,40037,Creek County,Oklahoma,71604,26957,71791,,24167,18235,1417,22018,3872,15057,191,3280,0,2790,1685,2914,4274,3243,5248,9593,74,21283,21357,5600,0.0017416272446986278,0.5009061168773095,0.5026477441220081,0.131798818517734,82894,60846,0.8660578570222212,0.4077250293905507
573,40101,Muskogee County,Oklahoma,68362,26566,62402,,22845,17853,782,21242,3489,12272,321,1922,0,3721,2418,3030,4846,4044,5153,7075,102,19613,19715,6851,0.0037838038357383983,0.7275661238268353,0.7313499276625737,0.25414549096709577,82894,60846,0.7527927232369049,0.35440176740857693
574,40109,Oklahoma County,Oklahoma,792582,302645,77977,,277983,219445,10703,261101,39899,176524,1989,8031,112,24662,20368,27895,50275,44188,56680,103239,538,258437,258975,43670,0.020251449220808553,9.728111119476022,9.74836256869683,1.6438304599864488,82894,60846,0.9406832822640964,0.4428573862571489
575,40119,Payne County,Oklahoma,82040,30734,67211,,28837,23691,1172,26683,3069,19422,179,740,0,1897,3812,3249,5200,3570,5916,8987,84,25489,25573,5161,0.0002775529085231872,0.08422078673032761,0.0844983396388508,0.017052982867716303,82894,60846,0.8108065722488962,0.3817136820822708
576,40125,Pottawatomie County,Oklahoma,72679,26714,60846,,23730,17864,1166,21949,4003,14547,250,531,0,2984,2213,3247,4471,3829,5334,7620,187,21717,21904,4810,0.006084466714387974,0.7066115702479339,0.7126960369623219,0.15650419730591528,82894,60846,0.734021762733129,0.3455647245239299
577,40131,Rogers County,Oklahoma,91984,35254,82894,,33299,26519,1458,31096,4355,22487,294,688,0,1955,1806,2223,4753,5713,6272,14487,121,29469,29590,5664,0.004529460208130568,1.1031294452347085,1.107658905442839,0.2120236580070375,82894,60846,1,0.4707826689459725
578,40143,Tulsa County,Oklahoma,648360,250492,79374,,232795,188839,8562,217915,29440,153611,1540,6035,0,17697,17096,22287,37309,36420,45222,92158,462,217044,217506,32986,0.013104895898337778,6.156577976967153,6.16968287286549,0.9356668746808873,82894,60846,0.95753613047989,0.4507914151195216
